Number of nodes,Density (%),Seed,Data structure,Memory Usage (kB),Duration Dijkstra (µs),Duration Johnson (µs),
1000,30,420,Adjacency List,20592,57249,0
1000,30,420,Adjacency Matrix,11880,140735,0
1000,30,420,Csr,3524,57707,0
1000,30,13,Adjacency List,20856,58123,0
1000,30,13,Adjacency Matrix,11880,139393,0
1000,30,13,Csr,3440,76384,0
1000,30,135,Adjacency List,20592,76647,0
1000,30,135,Adjacency Matrix,11880,148647,0
1000,30,135,Csr,3464,57138,0
1000,35,42,Adjacency List,24816,71641,0
1000,35,42,Adjacency Matrix,11804,154475,0
1000,35,42,Csr,4116,65990,0
1000,35,420,Adjacency List,24816,66020,0
1000,35,420,Adjacency Matrix,11804,149934,0
1000,35,420,Csr,4060,67439,0
1000,35,13,Adjacency List,24552,67131,0
1000,35,13,Adjacency Matrix,11608,155982,0
1000,35,13,Csr,4172,73827,0
1000,35,135,Adjacency List,24552,71497,0
1000,35,135,Adjacency Matrix,11872,167859,0
1000,35,135,Csr,4000,72429,0
1000,40,42,Adjacency List,28512,83578,0
1000,40,42,Adjacency Matrix,11824,185799,0
1000,40,42,Csr,4668,84523,0
1000,40,420,Adjacency List,28512,84581,0
1000,40,420,Adjacency Matrix,11872,179013,0
1000,40,420,Csr,4648,87086,0
1000,40,13,Adjacency List,28512,82295,0
1000,40,13,Adjacency Matrix,11744,179903,0
1000,40,13,Csr,4680,83280,0
1000,40,135,Adjacency List,28248,86318,0
1000,40,135,Adjacency Matrix,11540,178851,0
1000,40,135,Csr,4804,83354,0
1000,45,42,Adjacency List,32472,94354,0
1000,45,42,Adjacency Matrix,11804,194937,0
1000,45,42,Csr,5228,94388,0
1000,45,420,Adjacency List,32472,95655,0
1000,45,420,Adjacency Matrix,11540,191737,0
1000,45,420,Csr,5420,95998,0
1000,45,13,Adjacency List,32472,98275,0
1000,45,13,Adjacency Matrix,11616,191544,0
1000,45,13,Csr,5284,93630,0
1000,45,135,Adjacency List,32472,98073,0
1000,45,135,Adjacency Matrix,11804,190076,0
1000,45,135,Csr,5264,92921,0
1000,50,42,Adjacency List,36432,103090,0
1000,50,42,Adjacency Matrix,11872,200963,0
1000,50,42,Csr,5788,101890,0
1000,50,420,Adjacency List,36432,102806,0
1000,50,420,Adjacency Matrix,11804,200185,0
1000,50,420,Csr,5876,101007,0
1000,50,13,Adjacency List,36168,103158,0
1000,50,13,Adjacency Matrix,11552,198173,0
1000,50,13,Csr,5940,104816,0
1000,50,135,Adjacency List,36168,104189,0
1000,50,135,Adjacency Matrix,11880,196377,0
1000,50,135,Csr,5844,101420,0
1000,55,42,Adjacency List,38280,115119,0
1000,55,42,Adjacency Matrix,11608,208704,0
1000,55,42,Csr,6592,111627,0
1000,55,420,Adjacency List,38280,113420,0
1000,55,420,Adjacency Matrix,11608,208507,0
1000,55,420,Csr,6344,112239,0
1000,55,13,Adjacency List,38280,118613,0
1000,55,13,Adjacency Matrix,11880,212153,0
1000,55,13,Csr,6412,109297,0
1000,55,135,Adjacency List,38016,111097,0
1000,55,135,Adjacency Matrix,11824,207471,0
1000,55,135,Csr,6468,110552,0
1000,60,42,Adjacency List,42228,120780,0
1000,60,42,Adjacency Matrix,11804,221681,0
1000,60,42,Csr,7024,123128,0
1000,60,420,Adjacency List,42240,123941,0
1000,60,420,Adjacency Matrix,11880,225389,0
1000,60,420,Csr,6948,124285,0
1000,60,13,Adjacency List,42240,123829,0
1000,60,13,Adjacency Matrix,11880,223254,0
1000,60,13,Csr,6936,121844,0
1000,60,135,Adjacency List,41976,119937,0
1000,60,135,Adjacency Matrix,11616,217346,0
1000,60,135,Csr,7088,116889,0
1000,65,42,Adjacency List,45936,129919,0
1000,65,42,Adjacency Matrix,11548,228728,0
1000,65,42,Csr,7732,131523,0
1000,65,420,Adjacency List,46200,131143,0
1000,65,420,Adjacency Matrix,11608,225101,0
1000,65,420,Csr,7736,125202,0
1000,65,13,Adjacency List,45936,131016,0
1000,65,13,Adjacency Matrix,11608,226408,0
1000,65,13,Csr,7696,126641,0
1000,65,135,Adjacency List,45936,132747,0
1000,65,135,Adjacency Matrix,11616,228702,0
1000,65,135,Csr,7636,124838,0
1000,70,42,Adjacency List,50160,139772,0
1000,70,42,Adjacency Matrix,11616,235943,0
1000,70,42,Csr,8308,138047,0
1000,70,420,Adjacency List,49896,141583,0
1000,70,420,Adjacency Matrix,11616,233226,0
1000,70,420,Csr,8212,136424,0
1000,70,13,Adjacency List,50160,146897,0
1000,70,13,Adjacency Matrix,11804,232265,0
1000,70,13,Csr,8120,134970,0
1000,70,135,Adjacency List,49896,140213,0
1000,70,135,Adjacency Matrix,11804,231985,0
1000,70,135,Csr,8252,134547,0
1000,75,42,Adjacency List,54120,150199,0
1000,75,42,Adjacency Matrix,11744,249096,0
1000,75,42,Csr,8776,149588,0
1000,75,420,Adjacency List,53856,149052,0
1000,75,420,Adjacency Matrix,11880,242459,0
1000,75,420,Csr,8732,150120,0
1000,75,13,Adjacency List,53856,153922,0
1000,75,13,Adjacency Matrix,11880,251902,0
1000,75,13,Csr,8728,148041,0
1000,75,135,Adjacency List,53856,148410,0
1000,75,135,Adjacency Matrix,11804,252185,0
1000,75,135,Csr,8808,143513,0
1000,80,42,Adjacency List,57816,159612,0
1000,80,42,Adjacency Matrix,11540,256971,0
1000,80,42,Csr,9500,158559,0
1000,80,420,Adjacency List,57552,168394,0
1000,80,420,Adjacency Matrix,11616,259255,0
1000,80,420,Csr,9428,159150,0
1000,80,13,Adjacency List,57816,160938,0
1000,80,13,Adjacency Matrix,11880,258916,0
1000,80,13,Csr,9280,160643,0
1000,80,135,Adjacency List,57816,164086,0
1000,80,135,Adjacency Matrix,11616,260435,0
1000,80,135,Csr,9268,159749,0
1000,85,42,Adjacency List,61776,161812,0
1000,85,42,Adjacency Matrix,11616,262021,0
1000,85,42,Csr,10104,215354,0
1000,85,420,Adjacency List,61512,163008,0
1000,85,420,Adjacency Matrix,11616,261718,0
1000,85,420,Csr,10008,157935,0
1000,85,13,Adjacency List,61776,161410,0
1000,85,13,Adjacency Matrix,11616,256148,0
1000,85,13,Csr,10060,167480,0
1000,85,135,Adjacency List,61776,161785,0
1000,85,135,Adjacency Matrix,11616,259826,0
1000,85,135,Csr,10036,159250,0
1000,90,42,Adjacency List,65472,179269,0
1000,90,42,Adjacency Matrix,11616,283501,0
1000,90,42,Csr,10616,227605,0
1000,90,420,Adjacency List,65472,169531,0
1000,90,420,Adjacency Matrix,11616,264344,0
1000,90,420,Csr,10560,174697,0
1000,90,13,Adjacency List,65472,172502,0
1000,90,13,Adjacency Matrix,11880,270830,0
1000,90,13,Csr,10544,253368,0
1000,90,135,Adjacency List,65472,179041,0
1000,90,135,Adjacency Matrix,11804,271596,0
1000,90,135,Csr,10548,174682,0
1000,95,42,Adjacency List,69432,183009,0
1000,95,42,Adjacency Matrix,11540,283949,0
1000,95,42,Csr,11268,194039,0
1000,95,420,Adjacency List,69432,183414,0
1000,95,420,Adjacency Matrix,11804,288715,0
1000,95,420,Csr,11124,180887,0
1000,95,13,Adjacency List,69432,188798,0
1000,95,13,Adjacency Matrix,11560,279601,0
1000,95,13,Csr,11200,180915,0
1000,95,135,Adjacency List,69432,182140,0
1000,95,135,Adjacency Matrix,11804,281679,0
1000,95,135,Csr,11148,190972,0
1000,100,42,Adjacency List,73384,197376,0
1000,100,42,Adjacency Matrix,11804,291628,0
1000,100,42,Csr,11644,191137,0
1000,100,420,Adjacency List,73392,192497,0
1000,100,420,Adjacency Matrix,11804,294063,0
1000,100,420,Csr,11744,192788,0
1000,100,13,Adjacency List,73392,192556,0
1000,100,13,Adjacency Matrix,11804,293932,0
1000,100,13,Csr,11684,192830,0
1000,100,135,Adjacency List,73392,205273,0
1000,100,135,Adjacency Matrix,11608,291770,0
1000,100,135,Csr,11848,195302,0
2000,5,42,Adjacency List,11616,32781,0
2000,5,42,Adjacency Matrix,46992,330164,0
2000,5,42,Csr,1948,33188,0
2000,5,420,Adjacency List,11616,35358,0
2000,5,420,Adjacency Matrix,46992,352907,0
2000,5,420,Csr,1932,33046,0
2000,5,13,Adjacency List,11616,32977,0
2000,5,13,Adjacency Matrix,46816,346453,0
2000,5,13,Csr,2088,32479,0
2000,5,135,Adjacency List,11616,32956,0
2000,5,135,Adjacency Matrix,46992,331280,0
2000,5,135,Csr,1920,32500,0
2000,10,42,Adjacency List,26136,72773,0
2000,10,42,Adjacency Matrix,46992,381587,0
2000,10,42,Csr,4364,70730,0
2000,10,420,Adjacency List,26136,76713,0
2000,10,420,Adjacency Matrix,46992,381333,0
2000,10,420,Csr,4336,69913,0
2000,10,13,Adjacency List,25872,72983,0
2000,10,13,Adjacency Matrix,46728,377893,0
2000,10,13,Csr,4220,69448,0
2000,10,135,Adjacency List,26136,70387,0
2000,10,135,Adjacency Matrix,46992,383313,0
2000,10,135,Csr,4276,69802,0
2000,15,42,Adjacency List,39864,109351,0
2000,15,42,Adjacency Matrix,46728,455187,0
2000,15,42,Csr,6568,107533,0
2000,15,420,Adjacency List,39864,109090,0
2000,15,420,Adjacency Matrix,46728,429963,0
2000,15,420,Csr,6776,113011,0
2000,15,13,Adjacency List,39864,107593,0
2000,15,13,Adjacency Matrix,46992,419010,0
2000,15,13,Csr,6596,112615,0
2000,15,135,Adjacency List,39864,107959,0
2000,15,135,Adjacency Matrix,46992,424151,0
2000,15,135,Csr,6672,107803,0
2000,20,42,Adjacency List,55704,149225,0
2000,20,42,Adjacency Matrix,46992,513687,0
2000,20,42,Csr,8984,161966,0
2000,20,420,Adjacency List,55176,158891,0
2000,20,420,Adjacency Matrix,46728,468040,0
2000,20,420,Csr,9156,146393,0
2000,20,13,Adjacency List,55440,152971,0
2000,20,13,Adjacency Matrix,46992,467518,0
2000,20,13,Csr,8988,146980,0
2000,20,135,Adjacency List,55440,147221,0
2000,20,135,Adjacency Matrix,46728,495769,0
2000,20,135,Csr,9104,148124,0
2000,25,42,Adjacency List,71280,196521,0
2000,25,42,Adjacency Matrix,46992,523081,0
2000,25,42,Csr,11352,186619,0
2000,25,420,Adjacency List,71280,185072,0
2000,25,420,Adjacency Matrix,46992,511255,0
2000,25,420,Csr,11292,185793,0
2000,25,13,Adjacency List,71016,226208,0
2000,25,13,Adjacency Matrix,46992,519479,0
2000,25,13,Csr,11276,184628,0
2000,25,135,Adjacency List,71016,184030,0
2000,25,135,Adjacency Matrix,46728,514163,0
2000,25,135,Csr,11444,184473,0
2000,30,42,Adjacency List,82632,225428,0
2000,30,42,Adjacency Matrix,46728,560621,0
2000,30,42,Csr,13620,226742,0
2000,30,420,Adjacency List,82632,240020,0
2000,30,420,Adjacency Matrix,46728,564788,0
2000,30,420,Csr,13852,223154,0
2000,30,13,Adjacency List,82368,224420,0
2000,30,13,Adjacency Matrix,46728,587998,0
2000,30,13,Csr,13596,302859,0
2000,30,135,Adjacency List,82632,221859,0
2000,30,135,Adjacency Matrix,46992,564706,0
2000,30,135,Csr,13680,229685,0
2000,35,42,Adjacency List,98472,260635,0
2000,35,42,Adjacency Matrix,46992,598702,0
2000,35,42,Csr,16000,272492,0
2000,35,420,Adjacency List,98208,271941,0
2000,35,420,Adjacency Matrix,46728,598508,0
2000,35,420,Csr,15960,262849,0
2000,35,13,Adjacency List,98208,260252,0
2000,35,13,Adjacency Matrix,46992,612628,0
2000,35,13,Csr,15992,262466,0
2000,35,135,Adjacency List,98208,259562,0
2000,35,135,Adjacency Matrix,46992,645603,0
2000,35,135,Csr,15964,268857,0
2000,40,42,Adjacency List,114048,303954,0
2000,40,42,Adjacency Matrix,46992,652352,0
2000,40,42,Csr,18344,300076,0
2000,40,420,Adjacency List,113784,303398,0
2000,40,420,Adjacency Matrix,46992,644082,0
2000,40,420,Csr,18396,301346,0
2000,40,13,Adjacency List,113520,299843,0
2000,40,13,Adjacency Matrix,46728,652669,0
2000,40,13,Csr,18280,303454,0
2000,40,135,Adjacency List,113784,297873,0
2000,40,135,Adjacency Matrix,46992,643464,0
2000,40,135,Csr,18288,312479,0
2000,45,42,Adjacency List,129360,335485,0
2000,45,42,Adjacency Matrix,46728,696383,0
2000,45,42,Csr,20660,346373,0
2000,45,420,Adjacency List,129624,337859,0
2000,45,420,Adjacency Matrix,46992,706571,0
2000,45,420,Csr,20628,337079,0
2000,45,13,Adjacency List,129624,337538,0
2000,45,13,Adjacency Matrix,46992,720486,0
2000,45,13,Csr,20608,334647,0
2000,45,135,Adjacency List,129624,340848,0
2000,45,135,Adjacency Matrix,46992,707992,0
2000,45,135,Csr,20612,338968,0
2000,50,42,Adjacency List,145464,381704,0
2000,50,42,Adjacency Matrix,46992,759270,0
2000,50,42,Csr,22988,376213,0
2000,50,420,Adjacency List,145200,375143,0
2000,50,420,Adjacency Matrix,46728,759694,0
2000,50,420,Csr,22968,383665,0
2000,50,13,Adjacency List,145200,379295,0
2000,50,13,Adjacency Matrix,46992,768671,0
2000,50,13,Csr,22956,381746,0
2000,50,135,Adjacency List,145200,380549,0
2000,50,135,Adjacency Matrix,46992,756267,0
2000,50,135,Csr,22952,372262,0
2000,55,42,Adjacency List,152856,414323,0
2000,55,42,Adjacency Matrix,46992,809341,0
2000,55,42,Csr,25332,411463,0
2000,55,420,Adjacency List,152592,411632,0
2000,55,420,Adjacency Matrix,46728,817153,0
2000,55,420,Csr,25316,416781,0
2000,55,13,Adjacency List,152592,441116,0
2000,55,13,Adjacency Matrix,46992,778644,0
2000,55,13,Csr,25408,418556,0
2000,55,135,Adjacency List,152328,418151,0
2000,55,135,Adjacency Matrix,46728,815702,0
2000,55,135,Csr,25296,421650,0
2000,60,42,Adjacency List,168432,459962,0
2000,60,42,Adjacency Matrix,46992,853241,0
2000,60,42,Csr,27676,459951,0
2000,60,420,Adjacency List,168168,450044,0
2000,60,420,Adjacency Matrix,46728,854302,0
2000,60,420,Csr,27656,446239,0
2000,60,13,Adjacency List,168168,449306,0
2000,60,13,Adjacency Matrix,46992,848945,0
2000,60,13,Csr,27652,448522,0
2000,60,135,Adjacency List,167904,455553,0
2000,60,135,Adjacency Matrix,46728,852041,0
2000,60,135,Csr,27632,455280,0
2000,65,42,Adjacency List,183744,496539,0
2000,65,42,Adjacency Matrix,46984,891175,0
2000,65,42,Csr,30008,497327,0
2000,65,420,Adjacency List,183744,502319,0
2000,65,420,Adjacency Matrix,46940,937114,0
2000,65,420,Csr,30004,498907,0
2000,65,13,Adjacency List,183744,500844,0
2000,65,13,Adjacency Matrix,47100,888861,0
2000,65,13,Csr,29988,486059,0
2000,65,135,Adjacency List,183480,494112,0
2000,65,135,Adjacency Matrix,46976,883320,0
2000,65,135,Csr,29976,489767,0
2000,70,42,Adjacency List,199320,534526,0
2000,70,42,Adjacency Matrix,46956,924383,0
2000,70,42,Csr,32348,521735,0
2000,70,420,Adjacency List,199320,544055,0
2000,70,420,Adjacency Matrix,46892,924757,0
2000,70,420,Csr,32340,523223,0
2000,70,13,Adjacency List,199320,527198,0
2000,70,13,Adjacency Matrix,47080,924364,0
2000,70,13,Csr,32332,532419,0
2000,70,135,Adjacency List,199320,554288,0
2000,70,135,Adjacency Matrix,47004,1022426,0
2000,70,135,Csr,32324,583986,0
2000,75,42,Adjacency List,215160,654491,0
2000,75,42,Adjacency Matrix,46876,1059419,0
2000,75,42,Csr,34696,633957,0
2000,75,420,Adjacency List,214896,655343,0
2000,75,420,Adjacency Matrix,46876,1054289,0
2000,75,420,Csr,34708,640343,0
2000,75,13,Adjacency List,215160,662943,0
2000,75,13,Adjacency Matrix,46876,1063675,0
2000,75,13,Csr,34700,643447,0
2000,75,135,Adjacency List,214896,640624,0
2000,75,135,Adjacency Matrix,46876,1060559,0
2000,75,135,Csr,34704,634201,0
2000,80,42,Adjacency List,230736,728361,0
2000,80,42,Adjacency Matrix,46876,1113384,0
2000,80,42,Csr,37040,669840,0
2000,80,420,Adjacency List,230736,740028,0
2000,80,420,Adjacency Matrix,46876,1144880,0
2000,80,420,Csr,37028,678181,0
2000,80,13,Adjacency List,230736,730404,0
2000,80,13,Adjacency Matrix,46876,1129557,0
2000,80,13,Csr,37028,674083,0
2000,80,135,Adjacency List,230736,735884,0
2000,80,135,Adjacency Matrix,46876,1134977,0
2000,80,135,Csr,37020,680255,0
2000,85,42,Adjacency List,246312,758278,0
2000,85,42,Adjacency Matrix,46876,1135011,0
2000,85,42,Csr,39380,715242,0
2000,85,420,Adjacency List,246312,803507,0
2000,85,420,Adjacency Matrix,46876,1041785,0
2000,85,420,Csr,39368,634071,0
2000,85,13,Adjacency List,246312,663373,0
2000,85,13,Adjacency Matrix,46876,1034611,0
2000,85,13,Csr,39368,645049,0
2000,85,135,Adjacency List,246312,662329,0
2000,85,135,Adjacency Matrix,46876,1042061,0
2000,85,135,Csr,39356,644522,0
2000,90,42,Adjacency List,261888,772537,0
2000,90,42,Adjacency Matrix,46876,1151980,0
2000,90,42,Csr,41720,723260,0
2000,90,420,Adjacency List,261888,848872,0
2000,90,420,Adjacency Matrix,46876,1157452,0
2000,90,420,Csr,41712,726230,0
2000,90,13,Adjacency List,261888,864561,0
2000,90,13,Adjacency Matrix,46876,1182594,0
2000,90,13,Csr,41704,744201,0
2000,90,135,Adjacency List,261888,803070,0
2000,90,135,Adjacency Matrix,46876,1146793,0
2000,90,135,Csr,41708,708410,0
2000,95,42,Adjacency List,277728,902874,0
2000,95,42,Adjacency Matrix,46876,1194899,0
2000,95,42,Csr,44052,752208,0
2000,95,420,Adjacency List,277464,811345,0
2000,95,420,Adjacency Matrix,46876,1135154,0
2000,95,420,Csr,44056,722128,0
2000,95,13,Adjacency List,277464,874341,0
2000,95,13,Adjacency Matrix,46876,1142895,0
2000,95,13,Csr,44060,737046,0
2000,95,135,Adjacency List,277464,737634,0
2000,95,135,Adjacency Matrix,46912,1376646,0
2000,95,135,Csr,44048,837709,0
2000,100,42,Adjacency List,293040,942988,0
2000,100,42,Adjacency Matrix,46876,1186906,0
2000,100,42,Csr,46396,777552,0
2000,100,420,Adjacency List,293200,1043184,0
2000,100,420,Adjacency Matrix,46876,1306653,0
2000,100,420,Csr,46392,838541,0
2000,100,13,Adjacency List,293304,945346,0
2000,100,13,Adjacency Matrix,46876,1314082,0
2000,100,13,Csr,46392,845290,0
2000,100,135,Adjacency List,293040,942451,0
2000,100,135,Adjacency Matrix,46876,1304086,0
2000,100,135,Csr,46396,838100,0
4000,5,42,Adjacency List,46200,140076,0
4000,5,42,Adjacency Matrix,187440,1483171,0
4000,5,42,Csr,7504,153279,0
4000,5,420,Adjacency List,45936,143946,0
4000,5,420,Adjacency Matrix,187440,1512384,0
4000,5,420,Csr,7468,144790,0
4000,5,13,Adjacency List,46200,144149,0
4000,5,13,Adjacency Matrix,187440,1531058,0
4000,5,13,Csr,7480,145742,0
4000,5,135,Adjacency List,45936,138604,0
4000,5,135,Adjacency Matrix,187440,1505379,0
4000,5,135,Csr,7456,144005,0
4000,10,42,Adjacency List,104544,318804,0
4000,10,42,Adjacency Matrix,187440,1708190,0
4000,10,42,Csr,16844,319044,0
4000,10,420,Adjacency List,104544,325726,0
4000,10,420,Adjacency Matrix,187656,1756258,0
4000,10,420,Csr,16860,324734,0
4000,10,13,Adjacency List,104544,321704,0
4000,10,13,Adjacency Matrix,187492,1766608,0
4000,10,13,Csr,16828,319892,0
4000,10,135,Adjacency List,104544,321068,0
4000,10,135,Adjacency Matrix,187440,1704502,0
4000,10,135,Csr,16836,306413,0
4000,15,42,Adjacency List,158664,476369,0
4000,15,42,Adjacency Matrix,187592,1855880,0
4000,15,42,Csr,26216,484336,0
4000,15,420,Adjacency List,158664,474133,0
4000,15,420,Adjacency Matrix,187640,1754384,0
4000,15,420,Csr,26224,454760,0
4000,15,13,Adjacency List,158664,429505,0
4000,15,13,Adjacency Matrix,187736,1750364,0
4000,15,13,Csr,26200,450550,0
4000,15,135,Adjacency List,158664,430147,0
4000,15,135,Adjacency Matrix,187628,1756127,0
4000,15,135,Csr,26220,442757,0
4000,20,42,Adjacency List,221232,645510,0
4000,20,42,Adjacency Matrix,187504,2068778,0
4000,20,42,Csr,35596,633095,0
4000,20,420,Adjacency List,221232,677372,0
4000,20,420,Adjacency Matrix,187504,2076099,0
4000,20,420,Csr,35600,629650,0
4000,20,13,Adjacency List,221232,698097,0
4000,20,13,Adjacency Matrix,187504,2031285,0
4000,20,13,Csr,35580,673713,0
4000,20,135,Adjacency List,221496,806006,0
4000,20,135,Adjacency Matrix,187504,2173773,0
4000,20,135,Csr,35616,621057,0
4000,25,42,Adjacency List,283800,783050,0
4000,25,42,Adjacency Matrix,187616,2318239,0
4000,25,42,Csr,44972,770339,0
4000,25,420,Adjacency List,284064,888598,0
4000,25,420,Adjacency Matrix,187504,2069038,0
4000,25,420,Csr,45000,749932,0
4000,25,13,Adjacency List,283780,867022,0
4000,25,13,Adjacency Matrix,187504,2180198,0
4000,25,13,Csr,45016,768781,0
4000,25,135,Adjacency List,283872,1012409,0
4000,25,135,Adjacency Matrix,187504,2242284,0
4000,25,135,Csr,45028,825152,0
4000,30,42,Adjacency List,362432,1103381,0
4000,30,42,Adjacency Matrix,187504,2541032,0
4000,30,42,Csr,54384,996050,0
4000,30,420,Adjacency List,362692,1069855,0
4000,30,420,Adjacency Matrix,187504,2565616,0
4000,30,420,Csr,54416,1002066,0
4000,30,13,Adjacency List,362428,1075522,0
4000,30,13,Adjacency Matrix,187504,2539999,0
4000,30,13,Csr,54368,996476,0
4000,30,135,Adjacency List,362692,1063845,0
4000,30,135,Adjacency Matrix,187504,2537954,0
4000,30,135,Csr,54392,993815,0
4000,35,42,Adjacency List,425168,1407226,0
4000,35,42,Adjacency Matrix,187504,2652513,0
4000,35,42,Csr,63740,1106792,0
4000,35,420,Adjacency List,425236,1303807,0
4000,35,420,Adjacency Matrix,187504,2529474,0
4000,35,420,Csr,63804,1074310,0
4000,35,13,Adjacency List,425000,1154737,0
4000,35,13,Adjacency Matrix,187504,2455730,0
4000,35,13,Csr,63776,1077747,0
4000,35,135,Adjacency List,424992,1312137,0
4000,35,135,Adjacency Matrix,187504,2700629,0
4000,35,135,Csr,63768,1159445,0
4000,40,42,Adjacency List,487520,1542973,0
4000,40,42,Adjacency Matrix,187504,2761158,0
4000,40,42,Csr,73112,1226682,0
4000,40,420,Adjacency List,487672,1536417,0
4000,40,420,Adjacency Matrix,187504,2824799,0
4000,40,420,Csr,73160,1245340,0
4000,40,13,Adjacency List,487284,1402473,0
4000,40,13,Adjacency Matrix,187504,2710517,0
4000,40,13,Csr,73100,1219686,0
4000,40,135,Adjacency List,487684,1505682,0
4000,40,135,Adjacency Matrix,187504,3031440,0
4000,40,135,Csr,73136,1220096,0
4000,45,42,Adjacency List,549696,1426957,0
4000,45,42,Adjacency Matrix,187504,2899451,0
4000,45,42,Csr,82472,1382205,0
4000,45,420,Adjacency List,550432,1815502,0
4000,45,420,Adjacency Matrix,187504,2849795,0
4000,45,420,Csr,82548,1373650,0
4000,45,13,Adjacency List,549624,1651991,0
4000,45,13,Adjacency Matrix,187504,2802653,0
4000,45,13,Csr,82472,1403413,0
4000,45,135,Adjacency List,550060,1422272,0
4000,45,135,Adjacency Matrix,187504,2811218,0
4000,45,135,Csr,82512,1352254,0
4000,50,42,Adjacency List,612508,1620087,0
4000,50,42,Adjacency Matrix,187504,3046485,0
4000,50,42,Csr,91856,1510220,0
4000,50,420,Adjacency List,612756,1598460,0
4000,50,420,Adjacency Matrix,187508,3028662,0
4000,50,420,Csr,91928,1498272,0
4000,50,13,Adjacency List,612572,1595859,0
4000,50,13,Adjacency Matrix,187508,3025795,0
4000,50,13,Csr,91848,1549485,0
4000,50,135,Adjacency List,612608,1920066,0
4000,50,135,Adjacency Matrix,187504,3079162,0
4000,50,135,Csr,91892,1552476,0
4000,55,42,Adjacency List,675044,1758564,0
4000,55,42,Adjacency Matrix,187504,3201308,0
4000,55,42,Csr,101244,1658643,0
4000,55,420,Adjacency List,675416,1916617,0
4000,55,420,Adjacency Matrix,187504,3199087,0
4000,55,420,Csr,101312,1690628,0
4000,55,13,Adjacency List,674944,1741342,0
4000,55,13,Adjacency Matrix,187504,3202298,0
4000,55,13,Csr,101228,1678830,0
4000,55,135,Adjacency List,675188,2088451,0
4000,55,135,Adjacency Matrix,187504,3211466,0
4000,55,135,Csr,101268,1689454,0
4000,60,42,Adjacency List,737328,1901712,0
4000,60,42,Adjacency Matrix,187504,3425351,0
4000,60,42,Csr,110624,1823781,0
4000,60,420,Adjacency List,737940,1905702,0
4000,60,420,Adjacency Matrix,187504,3387420,0
4000,60,420,Csr,110676,1839839,0
4000,60,13,Adjacency List,737296,1910183,0
4000,60,13,Adjacency Matrix,187504,3384797,0
4000,60,13,Csr,110600,1807157,0
4000,60,135,Adjacency List,737552,1899117,0
4000,60,135,Adjacency Matrix,187508,3397398,0
4000,60,135,Csr,110640,1829758,0
4000,65,42,Adjacency List,800172,2064728,0
